评论ID,电影名称,上映年份,用户昵称,用户评分,评论内容,评论时间,点赞数
2726871972,新神榜：哪吒重生,2021,Mr. Infamous,4,被预告压下的兴致，在正片中焚起。从小门神跳到白蛇再到哪吒，哪怕质地仍有打磨空间，追光实力已距离胃口甚至野心越来越近。电影很有速度感，不只是动作场面的密集、使劲与视觉冲击（在IMAX前排挺爽），而且在于一关一劫，层层推进都有火气。向宿敌，向宿命，向天地，向自我，讨一寸公道，要一分清朗，这百世千载流转的故事，就在掺杂蒸汽朋克、机甲元素、民国风情与鬼斧神工的架空世界里有了“重生”价值。而哪吒素来与反叛、傲骨牵系，李云祥不是一个重生的样板，反而是引动元神的主体，这个突破又拓宽了神话新编的许多可能。此封神宇宙并非只有封神故事，悟空、石矶后人、夜叉入局现世，四大天王与杨戬蓄势待发，真要联动青蛇甚至葫芦兄弟，真要提前写好服字。若是苏医生与妲己相关，也很绝。（谢谢#江湖观影团#赠票。在佛山仰望“佛山”，奇妙。）,2021-02-06 18:22:45,445
2759583196,新神榜：哪吒重生,2021,大樂樂,3,直男无脑爽剧,2021-02-21 21:18:32,75
2733396376,新神榜：哪吒重生,2021,九命猫@victor-eyes,5,点映过完这些天，想起来依然很爽。抽筋扒皮，干死独裁！我大空空这次真的空空了！先解构哪吒，再重建意义。,2021-02-10 23:11:41,376
2731570790,新神榜：哪吒重生,2021,奈何无话可说,1,直男癌写的男频种马文剧本，高度迎合城乡结合部青年喜好，在道德边缘疯狂试探。还学郭抄抄，抄了一堆好莱坞电影桥段和画面设计。动画制作，国产片确实在进步，可惜讲故事的能力一如既往让人膈应。太多暴力，太多色情成人元素，请记得千万别带孩子一起看。这样的传说新改不过是文化毒药和垃圾！李云祥才是真正主角，哪吒只是用来扯大旗的卖点。2021.2.12补充刚看完侍神令，发现哪吒的长相有屈楚萧这个渣男的影子，怪不得看着不顺眼。,2021-02-09 20:20:19,719
2726725247,新神榜：哪吒重生,2021,莫长陵,2,210206 / 国漫电影在炫技之前能不能先把故事讲好，甚至技都没炫到位，人物丑到我都不想用海报发朋友圈，打斗戏老套得我可以预知未来，慢镜头还掉帧诶。而且为什么要宣传赛博朋克，这明明是蒸汽朋克➕民国风啊——爱看爱死机那一集的朋友可能会接受这个画风吧，我反正裂开了，大概就是赵婷新片“讲吸血鬼德古拉的未来主义的科幻西部片”给我的感觉，迷幻哈。 但是，很值，因为你花一部的票钱可以看到《头号玩家》、《伦敦生活》、《速度与激情》、《疯狂的麦克斯》、《钢铁侠》、《小黄人》、《蜘蛛侠》、《毒液》和《死侍》。 我真的对国漫电影忍无可忍了！！！！,2021-02-12 10:40:31,901
2726841605,新神榜：哪吒重生,2021,寒枝雀静,2,2.5 / “大家一起想点子能用的都用上”系列，只有堆叠堆叠堆叠而几乎没有整体的层次感。像是一杯花式加料一百种却全都沉底的全糖双倍奶盖劣质奶茶，任由吸管在那狭小的杯底搅和搅和搅和随机吸入一团团高热量黏着物，吸完到头来还是只剩下那千篇一律的糖精味。假如对现实世界的想象和批判依然是如此的粗糙陈旧，假如战斗依然只是绝对安全的无数次可复制的神力觉醒，反叛还真的是反叛吗？,2021-02-06 17:58:06,564
2750386771,新神榜：哪吒重生,2021,Joycee,1,这也太性别刻板印象了吧？这里面女的身材？？？？？男的身材？？？？感情有铺垫？？？？可爱或御姐都喜欢男主？？？？？,2021-02-17 23:02:32,208
2650265493,新神榜：哪吒重生,2021,小魔女,4,影片似乎单纯把哪吒解读为六亲不认、嗜血成性的“杀神”，而现代人李云祥则对这一哪吒元神进行了驯服和改造，改造的合法性在于龙族害人。龙族之所以害人，一是因为和哪吒的前世恩怨（打打杀杀的义气之争），二是为了在封神大战中取得较好的位次（如果说哪吒不认命，那龙族又何尝不是？）。站在观影者角度来看，支持“哪吒战胜龙族”这一叙事的唯一理由在于，以后者为代表的富人社会对以前者为代表的贫困大众实行了阶级压迫——然而这种政治经济属性并没有在双方的大战中充分展开，二者之间的冲突似乎只沦为了热血而空洞的叫嚣（“我是谁，我自己说的算”+不断的炫技、炫技、炫技）。无论谁输谁赢，都没有落脚到不公平的社会现实。,2021-02-14 17:31:10,169
2736916583,新神榜：哪吒重生,2021,一位少男,5,如果说《白蛇缘起》是追光开窍，那《哪吒重生》就是追光涅槃了。有缺点，大战也明显缺钱了，但至少追光手里握住光了。,2021-02-13 11:41:24,187
2734867924,新神榜：哪吒重生,2021,哇唧吉娃娃,2,难看，是真的难看，很难相信这个剧本连一个完整的故事都说不清楚。生硬的转折+脸谱的人设，太浪费特效和设定了，点映看完一肚子火…,2021-02-12 13:03:30,440
2736431382,新神榜：哪吒重生,2021,bilok,4,钢铁龙脊、龙珠这些设定没有展开讲，比较可惜，故事太仓促了，可背景和音乐真的很棒。最棒的是猴子！！我太喜欢这猴子了,2021-02-13 01:23:30,155
2726856059,新神榜：哪吒重生,2021,西楼尘,2,缚住龙王的是不愿屈居末位的封神榜，缚住哪吒的是亦英雄亦灾祸的宿命咒，缚住敖丙的是一根复仇的钢骨龙筋，缚住悟空的是一本无用的西天真经。世人皆如那被混天绫缚住的镇水神兽，为着稀缺的水源，珍贵的黄金或是心爱的幼崽无力挣脱。医院旁边立着一尊大佛，观阐教截教斗法，神妖俗人夺利，却无一慈悲。,2021-02-06 18:09:24,275
2726769180,新神榜：哪吒重生,2021,暖暖内含光,1,只愿此生再无缘此样片,2021-02-06 17:02:46,145
2746592968,新神榜：哪吒重生,2021,魔法元首,1,男频小说一般的自我高潮，充满了自大和狂傲，也就网络小说格局了，着实令人作呕。 现在什么东西都能打国漫旗号了。但是漫画只是造梦的手段，你缺的不是技术，也不是资金，而是那个梦，故事的内核。 也没看出包金箔了，只看出了金箔里的屎。,2021-02-16 19:26:01,162
