评论ID,电影名称,上映年份,用户昵称,用户评分,评论内容,评论时间,点赞数
4431813424,封神第二部：战火西岐,2025,Lutscher,1,影片结尾字幕，说感谢封神第一部的观众，因为你们才有了第二部。我真是贱啊！,2025-02-01 18:14:03,1110
4427073624,封神第二部：战火西岐,2025,20个小明≯,2,《封神·婵玉传》，强凑CP天打雷劈，拜托穿件衣服吧！同样喝了药水，其他战士灰飞烟灭，女主还在跟男主谈情说爱，这合理吗！？都第二部了还在搞人物成长主角迷茫那套，逻辑不通，情节降智，节奏拖沓，又臭又长，第一部还装得像模像样，果然没拉完之前根本想不到这坨竟能如此巨大…,2025-01-29 16:11:56,1771
4439479250,封神第二部：战火西岐,2025,海底一万米,1,支持道教协会投诉,2025-02-06 20:33:57,521
4427982070,封神第二部：战火西岐,2025,littletwo,3,姬发和殷郊俩哥们儿，一个遇事不决分不清主次，另一个四肢发达头脑简单，天天哭叽叽“我爸杀了我”。和他俩相比，邓婵玉坚毅、勇敢、果决，还心系苍生，她才更适合当天下共主吧～,2025-01-30 01:09:16,2506
4428411416,封神第二部：战火西岐,2025,lulucas,4,也一般，但我不允许这部比唐探低,2025-01-30 12:51:45,1287
4427511654,封神第二部：战火西岐,2025,王食欲,5,精神分裂的殷郊，恋爱脑的姬发，四海找家的邓婵玉，容貌焦虑的妲己，被吃豆腐的杨戬，老登一样的姜子牙。,2025-01-29 20:56:44,2006
4427229856,封神第二部：战火西岐,2025,Holy,3,侯爷没死侯爷回来啦 侯爷又回来啦 侯爷又又又回来啦 侯爷我们快死了你怎么还不砍啊 殷郊万不可独去朝歌 殷郊切记不可独去朝歌 嘿嘿殷寿我来取你狗命啦 父亲！母亲！ 那尔那茜独帅,2025-01-29 18:01:40,1837
4426775029,封神第二部：战火西岐,2025,丹良,2,全是徐克玩剩下的东西,2025-01-29 11:55:27,1171
4608474679,封神第二部：战火西岐,2025,石头,1,还好没去电影院看，槽点太多了，封神大战就这么几个菜鸡互啄啊，哪吒杨戬全程打酱油，姜子牙跟个废物一样，魔家四将跟煞笔一样，闻仲脑子有病一样身边一个护卫都没有，就是为了突出女男主，封神大战两个凡人在这里打来打去谈恋爱拯救世界，真恶心啊,2025-08-07 21:53:51,144
4420142609,封神第二部：战火西岐,2025,漫步世界,3,男女之间不谈恋爱能死,2025-01-29 14:19:54,2322
4427899596,封神第二部：战火西岐,2025,moist_them,3,你倒是上去捅啊,2025-01-30 00:21:42,1207
4430797774,封神第二部：战火西岐,2025,栗,2,其他懒得吐槽了，为什么体型超过常人的角色的智力都是大猩猩水平？一个飞天大猩猩，四个巨型大猩猩，一个蓝色三头精分大猩猩，我受够了！,2025-01-31 23:10:05,522
4427421794,封神第二部：战火西岐,2025,拔剑四顾心茫然,2,乌尔善还是露怯了，从演员表开始就能看出他的叙事重心根本不在神明身上，除了一众特别出演和特邀出演，主演只有三个人：曾经的天下共主，未来的天下共主，以及一个让天下共主差点放弃天下的女人（某一瞬间姬发几乎重走了殷寿的老路）。大王垂垂老矣，狐妖没了法力，不会说话的魔家四将像法宝的傀儡，喜怒无常的殷郊像药水哥刷了蓝漆，第一部悲悯厚重的气质如同那匹带姬发回家的白马一样，就这么给扔河里了。更别提十绝阵像早年mix酒吧的灯光大秀，刷刷刷刷你瞅啥？你照你也麻。原著中姜子牙和申公豹才是故事的主角，那些法宝、阵法、奇能异士全部沦为战场女武神爱情的点缀，这是何等可笑。金鳌岛通天教主以及三霄娘娘的造型真的不是从《范海辛》（吸血鬼新娘+伯爵）片场穿越的？甚至所谓蛊兵（阴兵）干脆倒退回《鬼吹灯》审美……第三部可咋整啊？,2025-01-29 20:04:31,686
4426759820,封神第二部：战火西岐,2025,西楼尘,4,邓婵玉羡你有家，她的家安扎在沙场。殷郊慕你有家人，他的家人变成了仇人。西岐被魔将踏破了城门，百姓被铜镜吸去了魂魄，侯爷的剑保护不了故土，共主的魂拯救不了苍生。才知为愧疚易死，为百姓难活。若不用为了昏君而谋反，为了国威而屠城，可否不理会阵术法相，只听你在黄河渡口，再赤膊唱起那首歌。,2025-01-29 11:43:59,975
3858975169,封神第二部：战火西岐,2025,Marcovaldo,3,你们都别打了…最适合做天下共主的是邓婵玉，最该复活的也是邓婵玉！剩下的男人们反社会、恋爱脑、躁郁症……很难说第三部还能不能容忍乌尔善这个陈旧的XP，女将军出浴、女将军化妆、女将军死在男人怀里Orz,2025-01-30 16:59:57,1315
4434256644,封神第二部：战火西岐,2025,开膛手贝塔,3,姬发应该死在邓婵玉的怀里。,2025-02-03 06:10:22,497
4436483409,封神第二部：战火西岐,2025,酱油君爱吃醋,5,网络的风向好奇怪，明明哪吒没有那么好，封神也没有那么差，偏偏封神只有6.1分，跟第一部比有些地方节奏还是慢了点，但是绝对不止这么点分。姬发重要情节的优柔寡断也是在人物和剧情合理的逻辑之下的，没有所谓的崩了，殷郊的法相是有点low和出戏但是并不影响整个剧情的发展，为了一个法相直接否定一个电影太片面了。我还是期待第三部！本来四星我偏逆反打五星，无脑的一星太多了！,2025-02-04 17:42:17,469
4386055797,封神第二部：战火西岐,2025,Worsh Shoby,4,魔礼青（郑则仕 饰） 魔礼红（郑则仕 饰） 魔礼海（郑则仕 饰） 魔礼寿（郑则仕 饰）,2025-01-29 13:36:35,1128
4427321548,封神第二部：战火西岐,2025,叶扬 | 独眼,3,1-为什么要谈恋爱，这是谈恋爱的时候吗？2-邓禅玉看起来就像INTJ，非常符合“干将还是叛军全看个人意愿”的感觉；姬发就像ENFP，想起一出是一出，不知轻重缓急，难怪他爸让他去当质子。3-干掉魔家兄弟的方式一点儿都不智慧。姜子牙一点儿不智慧，修仙三人组实在不堪用。4-闻仲就留一个神兽守法坛实在过于自信，难怪之前有如此屠戮神术还要征战十年。5-葫芦转化士兵的时候，颜控殷寿可太失望了。6-纣王和妲己是真爱……7-大家都在逆天而行，那天命还算个什么。,2025-01-29 19:01:35,346
4426742045,封神第二部：战火西岐,2025,高阳酒徒,4,姬发在河里埋伏时说“姬发，为邓将军洗尘”这一幕更像是雄姿英发的具象化。姬发和邓婵玉微弱的感情线很浑然天成，除了最后姬发竟然为了邓婵玉犹豫了，削减了人物魅力。,2025-01-29 11:26:52,1519
4426741174,封神第二部：战火西岐,2025,看家本领,5,比预料的好，邓婵玉刻画得还不错，就是殷郊特效太丑了，没钱了吧,2025-01-29 11:25:28,1755
4434630388,封神第二部：战火西岐,2025,Double_vie,1,想去电影院门口拉横幅，劝退一个都是功德,2025-02-03 15:10:43,477
4427094885,封神第二部：战火西岐,2025,我睡觉的时候不,5,封神1，让我记住妲己，而封神2，则让我爱上邓婵玉，这是我看过的电影中，为数不多的，能够在男人群像中脱颖而出的女性，她能够在重压下自荐征战，能够在船夫们挑逗都歌声中坦然前行，能够以绝对的武力优势征战沙场，能够在紧急关头以绝对的坦然和无畏，帮助姬发刺下决定命运的一剑。她的每一场戏、每一次言语、每一道疤痕，都能让我窥见她痛苦而灿烂的一生。邓婵玉的忠与勇、骄傲与无畏、力量与柔情、笑容与鲜血，给予这部电影、这个故事一抹饱满的色彩，仅此，封神2便值得一看。,2025-01-29 16:27:27,2867
3811686530,封神第二部：战火西岐,2025,球状闪电,3,打戏远多于第一部，但没一个比得上冀州之战，情绪根本调不上去，投降派姬发、女将军邓婵玉的文戏也老套的不行。 魔家四将被拍成了唐氏四将，殷交被拍成了曼哈顿博士，中间还穿插了活死人军团，这下国产扎克施耐德了。 杨戬哪吒游而不击，闻仲太师才是抗商主力。他的十绝阵最后不看笑的都是神人，合着“探照灯”一破，友方单位直接全军覆没，闻仲才是商朝最大的反贼。 通天教主＞申公豹＞闻仲＞苏妲己＞元始天尊的战力设定，也难绷。 第二部不如第一部，史诗感被平庸爆米花代替，如同2017年的《正义联盟》，对第三部期待值大幅下降，看来《异人之下》真的是乌尔善拍的了。,2025-01-29 11:31:52,933
4427999631,封神第二部：战火西岐,2025,小 染,2,1、邓婵玉作为主帅，没有部署作战，就直接跟姬发单打追逐； 2、为什么要给杨戬安排亲一口的戏码，就非得安排个女孩么？资本？ 杨戬基本上没有什么战斗戏，戏份太少了； 3、光不能照透房子，能照透混天绫； 4、哪吒不是莲花化身么，怎么还能照走魂魄？ 5、魔家四将给了那么多宣传，被抢了东西不同法力，傻跑，而且笨重的跑… 被殷郊打了几下就完蛋了…………… 6、邓婵玉为什么要死在姬发怀里……………… …………………………………………………,2025-01-30 01:21:57,841
